KNOWN VARIABLE VALUES
Porosity,Permeability
0.1,1e-14

KNOWN WELL PARAMETERS
Initial Pressure,Initial X,Layer Thickness,Action Well Radius,Rock Specific Heat,Rock Heat Conductivity,Rock Density,Rock Compressibility
3600000.0,240.0,100.0,0.0,1000.0,2.5,2500.0,0.0

GRID INFORMATION
Number of Grid Blocks,Number of Constant Sized Blocks,Constant Block Size,Block Growth Factor
100,20,0.01,1.2

PUMP INFORMATION
Pumping Scheme,Number of Pump Times,Deliverability,Production Index,Cutoff Pressure
Step Flows,1,0,0.0,0.0

Time [s],Mass Flowrate [kg/s]
43200.0,-5.0

OBSERVATION POINT 1
Property Observed,Radial Location [m],Number of Observations
Pressure,0.009999,644

Time [s],Observation
179104.19906687402,3583031.5439249193
179496.11197511663,3583079.834142083
179888.02488335923,3583127.8445763765
180279.93779160184,3583175.577700735
180671.85069984448,3583223.035952527
181063.7636080871,3583270.221739755
181455.6765163297,3583317.1374464463
181847.5894245723,3583363.7854460552
182239.5023328149,3583410.168064424
182631.41524105752,3583456.287587693
183023.32814930016,3583502.1463057855
183415.24105754276,3583547.7464662995
183807.15396578537,3583593.090299246
184199.06687402798,3583638.179986459
184590.9797822706,3583683.0176960146
184982.8926905132,3583727.605577756
185374.80559875583,3583771.9457645146
185766.71850699844,3583816.0403535664
186158.63141524105,3583859.8914090227
186550.54432348366,3583903.5009839567
186942.45723172626,3583946.8711199416
187334.37013996887,3583990.003803865
187726.2830482115,3584032.9010093613
188118.19595645412,3584075.564693681
188510.10886469673,3584117.9968095603
188902.02177293933,3584160.199263552
189293.93468118194,3584202.1739482153
189685.84758942455,3584243.9227398513
190077.7604976672,3584285.447472064
190469.6734059098,3584326.74999239
190861.5863141524,3584367.8321123477
191253.499222395,3584408.6956111914
191645.41213063762,3584449.3422687696
192037.32503888023,3584489.7738392074
192429.23794712286,3584529.9920512154
192821.15085536547,3584569.9986126404
193213.06376360808,3584609.795216744
193604.9766718507,3584649.3835345367
193996.8895800933,3584688.7652423875
194388.8024883359,3584727.941975185
194780.71539657854,3584766.915344948
195172.62830482115,3584805.686961184
195564.54121306376,3584844.2584191533
195956.45412130636,3584882.631297318
196348.36702954897,3584920.8071462386
196740.27993779158,3584958.787486435
197132.19284603422,3584996.5738439187
197524.10575427682,3585034.1677416973
197916.01866251943,3585071.5706608607
198307.93157076204,3585108.784071883
198699.84447900465,3585145.809442985
199091.75738724726,3585182.6482115355
199483.6702954899,3585219.3018209105
199875.5832037325,3585255.7716741953
200267.4961119751,3585292.059171026
200659.40902021772,3585328.165696091
201051.32192846033,3585364.092618239
201443.23483670293,3585399.8412940316
201835.14774494554,3585435.413069318
202227.06065318818,3585470.809272538
202618.9735614308,3585506.0312364143
203010.8864696734,3585541.08025508
203402.799377916,3585575.9576171446
203794.7122861586,3585610.6645998675
204186.62519440122,3585645.2024653265
204578.53810264386,3585679.572456846
204970.45101088646,3585713.7758211987
205362.36391912907,3585747.8137861397
205754.27682737168,3585781.687565186
206146.1897356143,3585815.3983484646
206538.1026438569,3585848.9473480023
206930.01555209953,3585882.335734061
207321.92846034214,3585915.564668015
207713.84136858475,3585948.635309727
208105.75427682736,3585981.548796611
208497.66718506996,3586014.306284209
208889.58009331257,3586046.908875984
209281.4930015552,3586079.3576803277
209673.40590979782,3586111.6537984665
210065.31881804042,3586143.798321574
210457.23172628303,3586175.7923372723
210849.14463452564,3586207.6369202607
211241.05754276825,3586239.333117824
211632.9704510109,3586270.881984216
212024.8833592535,3586302.284558427
212416.7962674961,3586333.541858772
212808.7091757387,3586364.654919613
213200.62208398132,3586395.624750359
213592.53499222393,3586426.452336433
213984.44790046656,3586457.1386757437
214376.36080870917,3586487.684758216
214768.27371695178,3586518.091549149
215160.1866251944,3586548.360000235
215552.099533437,3586578.4910735292
215944.0124416796,3586608.4857210135
216335.92534992224,3586638.3448695554
